Values
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
0
0
0
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
554543,366
0
0
0
0
0
0
0
0
0
